"pt_id","line_id","match_step","RouteName","RTENAME"
885,455,"step1_similar_name_1km","IRON MTNS","IRON MTNS"
886,456,"step1_similar_name_1km","COACHELLA CN","COACHELLA CN"
887,457,"step1_similar_name_1km","POINT REYES","POINT REYES"
888,458,"step1_similar_name_1km","AUBURN","AUBURN"
889,459,"step1_similar_name_1km","INGALLS","INGALLS"
890,460,"step1_similar_name_1km","MARTINS FY","MARTINS FY"
891,461,"step1_similar_name_1km","RIO DELL","RIO DELL"
892,462,"step1_similar_name_1km","RAVENDALE","RAVENDALE"
893,463,"step1_similar_name_1km","SHASTA LAKE","SHASTA LAKE"
894,464,"step1_similar_name_1km","JOHNSVILLE","JOHNSVILLE"
895,465,"step1_similar_name_1km","COHASSET","COHASSET"
896,466,"step1_similar_name_1km","ORLAND","ORLAND"
897,467,"step1_similar_name_1km","NAVARRO","NAVARRO"
898,468,"step1_similar_name_1km","WOODFORDS","WOODFORDS"
899,469,"step1_similar_name_1km","FAIRFAX","FAIRFAX"
900,470,"step1_similar_name_1km","BENTON","BENTON"
901,471,"step1_similar_name_1km","LUCERNE VAL","LUCERNE VAL"
902,472,"step1_similar_name_1km","HAVASU LAKE","HAVASU LAKE"
904,473,"step1_similar_name_1km","COTTONWOOD","COTTONWOOD"
905,474,"step1_similar_name_1km","NILAND","NILAND"
906,475,"step1_similar_name_1km","BLYTHE","BLYTHE"
907,476,"step1_similar_name_1km","POWAY","POWAY"
908,477,"step1_similar_name_1km","ALAMO RIVER","ALAMO RIVER"
909,478,"step1_similar_name_1km","IMPERIAL DAM","IMPERIAL DAM"
910,479,"step1_similar_name_1km","FT IRWIN","FT IRWIN"
911,480,"step1_similar_name_1km","LUMBERYARD","LUMBERYARD"
912,481,"step1_similar_name_1km","BODIE","BODIE"
913,482,"step1_similar_name_1km","ONO","ONO"
914,483,"step1_similar_name_1km","FOLSOM","FOLSOM"
915,484,"step1_similar_name_1km","S CATALINA","S CATALINA"
918,486,"step1_similar_name_1km","TUJUNGA","TUJUNGA"
919,487,"step1_similar_name_1km","EL TORO","EL TORO"
920,488,"step1_similar_name_1km","MESA GRANDE","MESA GRANDE"
921,489,"step1_similar_name_1km","LAKE HEMET","LAKE HEMET"
922,490,"step1_similar_name_1km","CARMEL VAL","CARMEL VAL"
923,491,"step1_similar_name_1km","CIMA","CIMA"
924,492,"step1_similar_name_1km","GREENHORN MT","GREENHORN MT"
925,493,"step1_similar_name_1km","VALYERMO","VALERMO"
926,494,"step1_similar_name_1km","PEARBLOSSOM","PEARBLOSSOM"
927,495,"step1_similar_name_1km","FALLSVALE","FALLSVALE"
928,496,"step1_similar_name_1km","SISQUOC","SISQUOC"
930,497,"step1_similar_name_1km","LONE PINE","LONE PINE"
931,498,"step1_similar_name_1km","SILVER CITY","SILVER CITY"
932,499,"step1_similar_name_1km","LOCKWOOD VAL","LOCKWOOD VAL"
933,500,"step1_similar_name_1km","ELSINORE MTN","ELSINORE MTN"
934,501,"step1_similar_name_1km","CP. PENDLETON","CP PENDLETON"
935,502,"step1_similar_name_1km","MT LAGUNA","MT LAGUNA"
936,503,"step1_similar_name_1km","CUYAMACA PK","CUYAMACA PK"
937,504,"step1_similar_name_1km","ADELAIDA","ADELAIDA"
938,505,"step1_similar_name_1km","DEATH VALLEY","DEATH VALLEY"
939,506,"step1_similar_name_1km","MARICOPA","MARICOPA"
940,507,"step1_similar_name_1km","ANZA","ANZA"
941,508,"step1_similar_name_1km","SANGER","SANGER"
942,509,"step1_similar_name_1km","KELSO VALLEY","KELSO VALLEY"
943,510,"step1_similar_name_1km","MT BALDY","MT BALDY"
944,511,"step1_similar_name_1km","GREEN VALLEY","GREEN VALLEY"
947,514,"step1_similar_name_1km","ELIZABETH LK","ELIZABETH LK"
948,515,"step1_similar_name_1km","VENTUCOPA","VENTUCOPA"
949,516,"step1_similar_name_1km","SANTA CRUZ I","SANTA CRUZ I"
950,517,"step1_similar_name_1km","LAKE CACHUMA","LAKE CACHUMA"
951,518,"step1_similar_name_1km","JACUMBA","JACUMBA"
952,519,"step1_similar_name_1km","CRESTON","CRESTON"
953,520,"step1_similar_name_1km","GREENWATER V","GREENWATER V"
954,521,"step1_similar_name_1km","CARRIZO PLN","CARRIZO PLN"
955,522,"step1_similar_name_1km","WHITE RIVER","WHITE RIVER"
956,523,"step1_similar_name_1km","MT PINOS 2","MT PINOS 2"
958,524,"step1_similar_name_1km","SHAFTER","SHAFTER"
959,525,"step1_similar_name_1km","ARVIN","ARVIN"
960,526,"step1_similar_name_1km","GLENN","GLENN"
961,527,"step1_similar_name_1km","ATWATER","ATWATER"
962,528,"step1_similar_name_1km","BRAWLEY","BRAWLEY"
963,529,"step1_similar_name_1km","LIKELY","LIKELY"
964,530,"step1_similar_name_1km","CORDOVA","CORDOVA"
965,531,"step1_similar_name_1km","GOLD HILL","GOLD HILL"
966,532,"step1_similar_name_1km","CROWLEY LAKE","CROWLEY LAKE"
967,533,"step1_similar_name_1km","WESTLEY","WESTLEY"
968,534,"step1_similar_name_1km","TUOLUMNE GROVE","TUOLUMNE GR"
969,535,"step1_similar_name_1km","JACKSON","JACKSON"
970,536,"step1_similar_name_1km","SATTLEY","SATTLEY"
971,537,"step1_similar_name_1km","OROVILLE","OROVILLE"
972,538,"step1_similar_name_1km","LONGVALE","LONGVALE"
973,539,"step1_similar_name_1km","TEHAMA","TEHAMA"
974,540,"step1_similar_name_1km","HONEY LAKE","HONEY LAKE"
975,541,"step1_similar_name_1km","REDDING","REDDING"
976,542,"step1_similar_name_1km","JUNCTION CTY","JUNCTION CTY"
977,543,"step1_similar_name_1km","DAVIS CREEK","DAVIS CREEK"
978,544,"step1_similar_name_1km","DORRIS","DORRIS"
979,545,"step1_similar_name_1km","ORLEANS","ORLEANS"
980,546,"step1_similar_name_1km","MACDOEL","MACDOEL"
981,547,"step1_similar_name_1km","MCCLOUD","MCCLOUD"
982,548,"step1_similar_name_1km","BRIDGEPORT","BRIDGEPORT"
983,549,"step1_similar_name_1km","TRANQUILLITY","TRANQUILLITY"
984,550,"step1_similar_name_1km","MORAGA","MORAGA"
985,551,"step1_similar_name_1km","LOCKWOOD","LOCKWOOD"
987,553,"step1_similar_name_1km","MT SHASTA","MT SHASTA"
988,554,"step1_similar_name_1km","CLEAR LK RES","CLEAR LK RES"
989,555,"step1_similar_name_1km","CEDARVILLE","CEDARVILLE"
990,556,"step1_similar_name_1km","ALDERPOINT","ALDERPOINT"
991,557,"step1_similar_name_1km","YOLLA BOLLY","YOLLA BOLLY"
992,558,"step1_similar_name_1km","BUTTE MEADOW","BUTTE MEADOW"
993,559,"step1_similar_name_1km","GENESEE","GENESEE"
994,560,"step1_similar_name_1km","LAYTONVILLE","LAYTONVILLE"
995,561,"step1_similar_name_1km","BARTLETT SPS","BARTLETT SPS"
996,562,"step1_similar_name_1km","HIGGINS CORN","HIGGINS CORN"
997,563,"step1_similar_name_1km","DOWNIEVILLE","DOWNIEVILLE"
998,564,"step1_similar_name_1km","MARK WEST","MARK WEST"
999,565,"step1_similar_name_1km","ZAMORA","ZAMORA"
1000,566,"step1_similar_name_1km","RIVERTON","RIVERTON"
1001,567,"step1_similar_name_1km","COYOTE","COYOTE"
1002,568,"step1_similar_name_1km","COPPEROPOLIS","COPPEROPOLIS"
1003,569,"step1_similar_name_1km","ONEALS","ONEALS"
1004,570,"step1_similar_name_1km","DEEP SPRINGS","DEEP SPRINGS"
1005,571,"step1_similar_name_1km","BODEGA BAY","BODEGA BAY"
1006,572,"step1_similar_name_1km","WATERMAN GAP","WATERMAN GAP"
1007,573,"step1_similar_name_1km","GREENFIELD","GREENFIELD"
1008,574,"step1_similar_name_1km","ORA LOMA","ORA LOMA"
1009,575,"step1_similar_name_1km","TIPTON","TIPTON"
1010,576,"step1_similar_name_1km","YREKA","YREKA"
1011,577,"step1_similar_name_1km","BARTLE","BARTLE"
1012,578,"step1_similar_name_1km","KORBEL","KORBEL"
1013,579,"step1_similar_name_1km","HAT CREEK","HAT CREEK"
1014,580,"step1_similar_name_1km","GLEN ELLEN","GLEN ELLEN"
1015,581,"step1_similar_name_1km","LIVERMORE","LIVERMORE"
1016,582,"step1_similar_name_1km","ATHLONE","ATHLONE"
1017,583,"step1_similar_name_1km","LAKESHORE","LAKESHORE"
1018,489,"step1_similar_name_1km","Lake Hemet 2","LAKE HEMET"
1019,584,"step1_similar_name_1km","UKIAH","UKIAH"
1020,585,"step1_similar_name_1km","TAHOE NF","TAHOE NF"
1021,586,"step1_similar_name_1km","JOFEGAN","JOFEGAN"
1022,587,"step1_similar_name_1km","CLEVELAND NF","CLEVELAND NF"
1023,588,"step1_similar_name_1km","TRES PINOS 2","TRES PINOS 2"
1024,589,"step1_similar_name_1km","ANZA 2","ANZA 2"
1025,512,"step1_similar_name_1km","JOSHUA TREE 2","JOSHUA TREE"
1028,590,"step1_similar_name_1km","BUENA VISTA","BUENA VISTA"
1029,438,"step1_similar_name_1km","Hollister 2","HOLLISTER"
1030,446,"step1_similar_name_1km","LENWOOD 2","LENWOOD"
1031,545,"step1_similar_name_1km","ORLEANS 2","ORLEANS"
1033,591,"step1_similar_name_1km","GLEN ELLEN 2","GLEN ELLEN 2"
1034,592,"step1_similar_name_1km","TRACY","TRACY"
1035,593,"step1_similar_name_1km","CHAOS CRATER","CHAOS CRATER"
1036,594,"step1_similar_name_1km","ANGELUS OAKS","ANGELUS OAKS"
1037,595,"step1_similar_name_1km","PESCADERO","PESCADERO"
1038,596,"step1_similar_name_1km","COLLEGEVILLE 2","COLLEGEVILLE 2"
1040,597,"step1_similar_name_1km","CAL HOT SPGS","CAL HOT SPGS"
1041,431,"step1_similar_name_1km","Harbor Lake 2","HARBOR LAKE"
1042,598,"step1_similar_name_1km","STATEN IS.","STATEN IS."
1043,599,"step1_similar_name_1km","POLOMA","POLOMA"
1044,600,"step1_similar_name_1km","WOODLANDS","WOODLANDS"
1045,601,"step1_similar_name_1km","HIOUCHI","HIOUCHI"
1046,602,"step1_similar_name_1km","LONESOME RDG","LONESOME RDG"
1047,603,"step1_similar_name_1km","WHISKEYTOWN","WHISKEYTOWN"
1048,604,"step1_similar_name_1km","DIRIGIO","DIRIGIO"
1050,606,"step1_similar_name_1km","TIONESTA","TIONESTA"
1051,607,"step1_similar_name_1km","CROWDER FLAT","CROWDER FLAT"
1052,608,"step1_similar_name_1km","MADELINE","MADELINE"
1053,609,"step1_similar_name_1km","BURNT RANCH","BURNT RANCH"
1054,610,"step1_similar_name_1km","FRENCH GULCH","FRENCH GULCH"
1055,611,"step1_similar_name_1km","TOMHEAD","TOMHEAD"
1056,612,"step1_similar_name_1km","FALL RIVER MILLS","FALL RIVER MILLS"
1057,613,"step1_similar_name_1km","CHESTER","CHESTER"
1058,614,"step1_similar_name_1km","GOUMAZ","GOUMAZ"
1060,616,"step1_similar_name_1km","MEADOW VALLEY","MEADOW VALLEY"
1062,618,"step1_similar_name_1km","FOREST HILL","FOREST HILL"
1063,619,"step1_similar_name_1km","POLLOCK PINES","POLLOCK PINES"
1064,620,"step1_similar_name_1km","PLACERVILLE","PLACERVILLE"
1065,621,"step1_similar_name_1km","COULTERVILLE","COULTERVILLE"
1066,622,"step1_similar_name_1km","WAWONA","WAWONA"
1067,623,"step1_similar_name_1km","PINE MOUNTAIN","PINE MOUNTAIN"
1068,624,"step1_similar_name_1km","KERNVILLE","KERNVILLE"
1069,625,"step1_similar_name_1km","SOUTH LAKE","SOUTH LAKE"
1070,626,"step1_similar_name_1km","CRESTVIEW","CRESTVIEW"
1071,627,"step1_similar_name_1km","ALAMAR","ALAMAR"
1072,628,"step1_similar_name_1km","BIG FLAT","BIG FLAT"
1073,629,"step1_similar_name_1km","CECILVILLE","CECILVILLE"
1075,631,"step1_similar_name_1km","HAY FORK","HAY FORK"
1076,632,"step1_similar_name_1km","HOUGH SPRINGS","HOUGH SPRINGS"
1077,633,"step1_similar_name_1km","CHILCOOT","CHILCOOT"
1078,634,"step1_similar_name_1km","STRAWBERRY","STRAWBERRY"
1079,643,"step1_similar_name_1km","FRIDAY RIDGE","FRIDAY RIDGE"
1080,636,"step1_similar_name_1km","LAST CHANCE","LAST CHANCE"
1082,580,"step1_similar_name_1km","Glen Ellen 3","GLEN ELLEN"
1083,637,"step1_similar_name_1km","Tracy 2","TRACY 2"
1084,618,"step1_similar_name_1km","FOREST HILL 2","FOREST HILL"
1086,638,"step1_similar_name_1km","SQUAW VALLEY","SQUAW VALLEY"
1087,639,"step1_similar_name_1km","IRON GATE","IRON GATE"
1088,640,"step1_similar_name_1km","GAZELLE","GAZELLE"
1089,641,"step1_similar_name_1km","SHIP MTN.","SHIP MTN."
1090,642,"step1_similar_name_1km","PILOT CREEK","PILOT CREEK"
1091,643,"step1_similar_name_1km","FRIDAY RIDGE","FRIDAY RIDGE"
1092,644,"step1_similar_name_1km","CHOLLA GARD.","CHOLLA GARD."
1093,645,"step1_similar_name_1km","REDWOOD N.P.","REDWOOD N.P."
1094,646,"step1_similar_name_1km","SAN BENITO MTN.","SAN BENITO MTN."
1096,647,"step1_similar_name_1km","SOUTH FORK MTN","SOUTH FORK MTN"
1097,648,"step1_similar_name_1km","MAYBELL","MAYBELL"
1098,649,"step1_similar_name_1km","GREAT DIVIDE","GREAT DIVIDE"
1099,650,"step1_similar_name_1km","YAMPA","YAMPA"
1100,651,"step1_similar_name_1km","HARMONY","HARMONY"
1101,652,"step1_similar_name_1km","BRIGGSDALE","BRIGGSDALE"
1102,653,"step1_similar_name_1km","PINNEO","PINNEO"
1103,654,"step1_similar_name_1km","FLEMING","FLEMING"
1104,655,"step1_similar_name_1km","DOUGLAS PASS","DOUGLAS PASS"
1105,656,"step1_similar_name_1km","BUFORD","BUFORD"
1106,657,"step1_similar_name_1km","ASPEN","ASPEN"
1108,659,"step1_similar_name_1km","KIOWA","KIOWA"
1109,660,"step1_similar_name_1km","LAST CHANCE","LAST CHANCE"
1110,661,"step1_similar_name_1km","ABARR","ABARR"
1113,664,"step1_similar_name_1km","PARLIN","PARLIN"
1114,665,"step1_similar_name_1km","MOFFAT","MOFFAT"
1115,666,"step1_similar_name_1km","RUSH","RUSH"
1116,667,"step1_similar_name_1km","BOYERO","BOYERO"
1117,668,"step1_similar_name_1km","LAMAR","LAMAR"
1119,670,"step1_similar_name_1km","FALFA","FALFA"
1120,671,"step1_similar_name_1km","PAGOSA SPGS","PAGOSA SPGS"
1121,672,"step1_similar_name_1km","BLANCA","BLANCA"
1122,673,"step1_similar_name_1km","MICA BUTTE","MICA BUTTE"
1123,674,"step1_similar_name_1km","GILPIN","GILPIN"
1124,675,"step1_similar_name_1km","TWO BUTTES","TWO BUTTES"
1125,676,"step1_similar_name_1km","WRAY GULCH","WRAY GULCH"
1126,677,"step1_similar_name_1km","WILSON CREEK","WILSON CREEK"
1127,678,"step1_similar_name_1km","WALDEN","WALDEN"
1128,679,"step1_similar_name_1km","LOST LAKE","LOST LAKE"
1129,680,"step1_similar_name_1km","HUDSON","HUDSON"
1130,681,"step1_similar_name_1km","WILDHORSE L","WILDHORSE L"
1131,682,"step1_similar_name_1km","WAVERLY","WAVERLY"
1132,683,"step1_similar_name_1km","FRUITA","FRUITA"
1133,684,"step1_similar_name_1km","WILLOW PEAK","WILLOW PEAK"
1134,685,"step1_similar_name_1km","RED CLIFF","RED CLIFF"
1135,686,"step1_similar_name_1km","TARRYALL","TARRYALL"
1136,687,"step1_similar_name_1km","ADAMS CO.","ADAMS CO."
1137,688,"step1_similar_name_1km","GORDON CREEK","GORDON CREEK"
1138,689,"step1_similar_name_1km","BETHUNE","BETHUNE"
1139,690,"step1_similar_name_1km","UNCOMPAHGRE","UNCOMPAHGRE"
1140,691,"step1_similar_name_1km","CASTLETON","CASTLETON"
1141,692,"step1_similar_name_1km","DOYLEVILLE","DOYLEVILLE"
1142,693,"step1_similar_name_1km","GUFFEY","GUFFEY"
1143,694,"step1_similar_name_1km","EDISON","EDISON"
1144,695,"step1_similar_name_1km","CROWLEY","CROWLEY"
1145,696,"step1_similar_name_1km","CHEYENNE","CHEYENNE"
1146,697,"step1_similar_name_1km","DOLORES RIV","DOLORES RIV"
1147,698,"step1_similar_name_1km","LAKE CITY","LAKE CITY"
1148,699,"step1_similar_name_1km","PINOS CREEK","PINOS CREEK"
1149,700,"step1_similar_name_1km","ALAMOSA","ALAMOSA"
1150,701,"step1_similar_name_1km","TRINCHERA","TRINCHERA"
1151,702,"step1_similar_name_1km","VILLEGREEN","VILLEGREEN"
1152,703,"step1_similar_name_1km","CAMPO","CAMPO"
1154,659,"step1_similar_name_1km","KIOWA 2","KIOWA"
1155,660,"step1_similar_name_1km","Last Chance 2","LAST CHANCE"
1157,704,"step1_similar_name_1km","CORTEZ","CORTEZ"
1158,705,"step1_similar_name_1km","BLACKHEAD PK","BLACKHEAD PK"
1159,706,"step1_similar_name_1km","SAN LUIS","SAN LUIS"
1160,707,"step1_similar_name_1km","CONE MTN","CONE MTN"
1161,708,"step1_similar_name_1km","Rosevale","ROSEVALE"
1162,709,"step1_similar_name_1km","RIO GRNDS RS","RIO GRNDS RS"
1163,710,"step1_similar_name_1km","SUMMITVILLE","SUMMITVILLE"
1164,711,"step1_similar_name_1km","BROWNS PARK","BROWNS PARK"
1165,712,"step1_similar_name_1km","DUNCKLEY PAS","DUNCKLEY PAS"
1166,713,"step1_similar_name_1km","BUFFALO PARK","BUFFALO PARK"
1167,714,"step1_similar_name_1km","DEADMAN RD.","DEADMAN RD."
1168,715,"step1_similar_name_1km","GROVER","GROVER"
1169,716,"step1_similar_name_1km","STONEHAM","STONEHAM"
1170,717,"step1_similar_name_1km","AMHERST","AMHERST"
1171,718,"step1_similar_name_1km","DE BEQUE","DE BEQUE"
1172,719,"step1_similar_name_1km","FLATTOPS","FLATTOPS"
1173,720,"step1_similar_name_1km","THOMASVILLE","THOMASVILLE"
1174,721,"step1_similar_name_1km","GUANELLA PAS","GUANELLA PAS"
1175,722,"step1_similar_name_1km","PROSPECT VAL","PROSPECT VAL"
1176,723,"step1_similar_name_1km","LIMON","LIMON"
1177,724,"step1_similar_name_1km","KIRK","KIRK"
1178,725,"step1_similar_name_1km","PINON","PINON"
1179,726,"step1_similar_name_1km","PAONIA","PAONIA"
1181,728,"step1_similar_name_1km","WET MTNS.","WET MTNS."
1182,729,"step1_similar_name_1km","DOYLE BRIDGE","DOYLE BRIDGE"
1183,730,"step1_similar_name_1km","HASWELL","HASWELL"
1184,731,"step1_similar_name_1km","NEEGRANDE","NEEGRANDE"
1185,732,"step1_similar_name_1km","GROUNDHOG RS","GROUNDHOG RS"
1186,733,"step1_similar_name_1km","PIEDRA","PIEDRA"
1187,734,"step1_similar_name_1km","FOX CREEK","FOX CREEK"
1188,735,"step1_similar_name_1km","MOSCA","MOSCA"
1189,736,"step1_similar_name_1km","COKEDALE","COKEDALE"
1190,737,"step1_similar_name_1km","NINAVIEW","NINAVIEW"
1191,738,"step1_similar_name_1km","EDLER","EDLER"
1192,739,"step1_similar_name_1km","Lake City 2","LAKE CITY 2"
1193,740,"step1_similar_name_1km","DINOSAUR","DINOSAUR"
1194,741,"step1_similar_name_1km","LAY","LAY"
1195,742,"step1_similar_name_1km","STEAMBOAT L.","STEAMBOAT L."
1197,744,"step1_similar_name_1km","NUNN","NUNN"
1198,745,"step1_similar_name_1km","FORT MORGAN","FORT MORGAN"
1199,746,"step1_similar_name_1km","JULESBURG","JULESBURG"
1200,747,"step1_similar_name_1km","BAXTER PASS","BAXTER PASS"
1201,748,"step1_similar_name_1km","RAGGED MTN.","RAGGED MTN."
1202,749,"step1_similar_name_1km","WESTON PASS","WESTON PASS"
1203,750,"step1_similar_name_1km","COMO","COMO"
1204,751,"step1_similar_name_1km","BENNETT","BENNETT"
1205,752,"step1_similar_name_1km","FLAGLER","FLAGLER"
1206,753,"step1_similar_name_1km","BURLINGTON","BURLINGTON"
1207,754,"step1_similar_name_1km","BASIN","BASIN"
1208,755,"step1_similar_name_1km","POWDERHORN","POWDERHORN"
1209,756,"step1_similar_name_1km","MARSHALL PAS","MARSHALL PAS"
1210,757,"step1_similar_name_1km","GRIBBLES PRK","GRIBBLES PRK"
1211,758,"step1_similar_name_1km","ELLICOTT","ELLICOTT"
1212,759,"step1_similar_name_1km","KARVAL","KARVAL"
1214,761,"step1_similar_name_1km","MCPHEE RES.","MCPHEE RES."
1215,762,"step1_similar_name_1km","ANIMAS","ANIMAS"
1216,763,"step1_similar_name_1km","SOUTH FORK","SOUTH FORK"
1217,764,"step1_similar_name_1km","ANTONITO","ANTONITO"
1218,765,"step1_similar_name_1km","WALSENBURG","WALSENBURG"
1219,766,"step1_similar_name_1km","TIMPAS","TIMPAS"
1220,767,"step1_similar_name_1km","PRITCHETT","PRITCHETT"
1221,768,"step1_similar_name_1km","ANGORA","ANGORA"
1222,769,"step1_similar_name_1km","YELLOWJACKET PASS","YELLOWJACKET PASS"
1224,771,"step1_similar_name_1km","GOLD HILL","GOLD HILL"
1225,772,"step1_similar_name_1km","PICEANCE BASIN","PICEANCE BASIN"
1226,773,"step1_similar_name_1km","RIFLE FALLS","RIFLE FALLS"
1227,774,"step1_similar_name_1km","RADIUM","RADIUM"
1228,775,"step1_similar_name_1km","ROLLINS PASS","ROLLINS PASS"
1229,776,"step1_similar_name_1km","ELBERT","ELBERT"
1230,777,"step1_similar_name_1km","NUCLA","NUCLA"
1231,778,"step1_similar_name_1km","OWL CREEK PASS","OWL CREEK PASS"
1232,779,"step1_similar_name_1km","COCHETOPA PASS","COCHETOPA PASS"
1233,780,"step1_similar_name_1km","WESTCLIFFE","WESTCLIFFE"
1234,781,"step1_similar_name_1km","HAYCAMP MESA","HAYCAMP MESA"
1235,782,"step1_similar_name_1km","LIZARD HEAD PASS","LIZARD HEAD PASS"
1236,783,"step1_similar_name_1km","MOON PASS","MOON PASS"
1237,784,"step1_similar_name_1km","GARDNER","GARDNER"
1238,785,"step1_similar_name_1km","LUDLOW","LUDLOW"
1241,786,"step1_similar_name_1km","WESTON PASS 2","WESTON PASS 2"
1242,787,"step1_similar_name_1km","PROSPECT VALLEY 2","PROSPECT VALLEY 2"
1243,788,"step1_similar_name_1km","DOYLE BRIDGE 2","DOYLE BRIDGE 2"
1244,789,"step1_similar_name_1km","Cortez 2","CORTEZ 2"
1245,790,"step1_similar_name_1km","ANIMAS 2","ANIMAS 2"
1246,791,"step1_similar_name_1km","MESITA","MESITA"
1247,792,"step1_similar_name_1km","Stillwater Pass 2","STILLWATER PASS 2"
1248,771,"step1_similar_name_1km","GOLD HILL 2","GOLD HILL"
1250,793,"step1_similar_name_1km","ARSENAL","ARSENAL"
1251,794,"step1_similar_name_1km","ROCKPORT","ROCKPORT"
1253,796,"step1_similar_name_1km","MESAVERDE NP","MESAVERDE NP"
1254,797,"step1_similar_name_1km","TRAIL RIDGE ROAD","TRAIL RIDGE ROAD"
1255,793,"step1_similar_name_1km","ARSENAL 2","ARSENAL"
1256,798,"step1_similar_name_1km","MYSTIC","MYSTIC"
1257,799,"step1_similar_name_1km","E HARTLAND","E HARTLAND"
1258,800,"step1_similar_name_1km","BUCKINGHAM","BUCKINGHAM"
1259,801,"step1_similar_name_1km","UNCASVILLE","UNCASVILLE"
1260,802,"step1_similar_name_1km","WOODSTOCK","WOODSTOCK"
1261,803,"step1_similar_name_1km","WESTBROOK","WESTBROOK"
1262,804,"step1_similar_name_1km","WILLIMANTIC","WILLIMANTIC"
1263,805,"step1_similar_name_1km","NO WOODBURY","NO WOODBURY"
1264,806,"step1_similar_name_1km","SHERMAN","SHERMAN"
1265,807,"step1_similar_name_1km","GREENWICH","GREENWICH"
1266,808,"step1_similar_name_1km","DANBURY","DANBURY"
1267,809,"step1_similar_name_1km","WARREN","WARREN"
1268,810,"step1_similar_name_1km","LONG HILL","LONG HILL"
1269,811,"step1_similar_name_1km","MID HADDAM","MID HADDAM"
1270,812,"step1_similar_name_1km","SOUTHINGTON","SOUTHINGTON"
1271,813,"step1_similar_name_1km","NEW HARTFORD","NEW HARTFORD"
1272,814,"step1_similar_name_1km","NEW HARTFORD","NEW HARTFORD"
1273,802,"step1_similar_name_1km","WOODSTOCK 2","WOODSTOCK"
1274,809,"step1_similar_name_1km","WARREN 2","WARREN"
1275,815,"step1_similar_name_1km","GRANBY","GRANBY"
1276,816,"step1_similar_name_1km","MT PLEASANT","MT PLEASANT"
1277,817,"step1_similar_name_1km","WILMINGTON","WILMINGTON"
1278,818,"step1_similar_name_1km","HARRINGTON","HARRINGTON"
1279,819,"step1_similar_name_1km","FREDERICA","FREDERICA"
1280,820,"step1_similar_name_1km","DOVER","DOVER"
1281,821,"step1_similar_name_1km","FRANKFORD","FRANKFORD"
1282,822,"step1_similar_name_1km","HOLLEYVILLE","HOLLEYVILLE"
1283,823,"step1_similar_name_1km","LOWES XRDS","LOWES XRDS"
1284,824,"step1_similar_name_1km","BETHANY BCH","BETHANY BCH"
1285,825,"step1_similar_name_1km","MILTON","MILTON"
